1,5,3,1,52,26,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,34,2,10,6,1,0,7,2,0,1,1,1,3,4,6,2,1,26,0,0,6,3,6,8,1,1,0,3,4,16,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,4,0,0,0,7,1,0,6,0,0,1,0,0,0,1,1,0,0,0,0,7,0,0,0,0,1,0,5,0,0,1,0,1,3,1,1,1,0,18,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,1,6,2,0,0,12,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,7,2,1,0,2,1,0,1,0,0,0,0,1,7,2,1,0,0,16,0,1,1,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0,0,48,13,5,2,17,15,1,31,1,4,9,0,2,0,14,3,0,0,0,1,39,14,1,6,4,4,0,22,1,4,3,0,3,7,38,19,1,0,99,1,0,3,0,3,5,3,0,2,3,2,23,14,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,3,0,101,23,28,16,18,10,0,37,1,1,0,0,0,0,0,1,0,0,0,1,29,39,3,39,26,11,0,29,5,1,3,1,2,18,14,11,3,3,118,0,2,17,5,9,19,1,1,10,5,10,10,16,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,0,76,6,23,2,36,2,0,14,1,0,33,0,1,0,3,3,0,0,0,1,56,30,1,21,11,5,1,9,1,0,7,1,5,11,20,20,2,0,129,0,1,11,4,2,5,1,1,8,1,4,15,15,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,0,0,4,2,8,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,10,1,0,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,4,0,82,11,6,0,93,6,0,19,0,1,8,0,2,0,2,3,0,0,0,1,77,29,3,12,9,6,0,20,1,0,11,0,3,15,20,27,0,1,153,1,3,10,4,5,5,1,0,3,0,2,14,24,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,4,3,1,80,18,9,5,52,22,3,19,1,3,13,0,7,0,4,8,0,0,0,0,38,29,1,14,13,11,1,29,6,2,8,0,3,13,40,33,3,0,136,1,0,8,4,5,15,1,1,3,4,7,34,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,3,1,25,7,1,0,45,3,0,23,0,0,1,0,0,0,0,0,0,0,1,0,27,17,1,3,4,4,0,20,3,0,2,1,0,16,5,2,1,0,64,1,0,9,2,5,1,1,0,4,1,8,2,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,2,1,56,12,8,12,154,5,0,60,0,0,3,2,2,2,1,7,0,1,0,0,118,17,1,11,18,5,0,42,7,0,6,3,2,66,10,12,4,3,253,0,1,6,1,6,4,1,0,6,4,14,12,9,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,1,1,5,5,2,1,21,4,0,13,0,7,1,0,0,0,0,0,0,0,0,1,24,1,1,4,0,2,0,5,1,5,1,0,3,6,1,2,4,0,46,0,0,0,0,2,4,1,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,2,1,18,1,3,2,25,6,0,25,0,3,1,0,1,0,0,2,0,1,0,0,22,9,0,4,2,0,0,10,2,1,4,1,1,15,6,7,3,1,61,1,0,3,0,3,2,2,0,2,2,4,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,1,0,70,2,0,0,0,1,0,2,0,2,1,0,0,0,2,1,0,0,0,0,15,22,0,0,4,3,0,9,0,0,1,0,1,3,9,12,2,0,42,1,0,4,1,3,3,0,2,0,0,2,6,10,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,0,13,1,2,2,65,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,40,7,0,2,7,2,1,13,1,0,3,3,2,6,2,0,0,0,68,0,0,5,1,1,0,0,1,0,1,5,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,3,1,6,0,4,1,4,4,0,11,0,0,0,1,0,1,0,4,0,0,1,0,10,2,0,2,3,0,0,3,1,1,0,0,0,6,2,6,1,0,24,0,0,1,0,0,0,0,0,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,1,1,59,10,3,8,54,19,1,84,0,6,31,6,6,1,7,12,0,5,0,1,121,19,0,5,13,10,1,29,1,4,11,3,6,24,19,35,8,4,240,0,0,1,3,10,4,1,1,3,0,8,12,20,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2,0,0,14,5,5,4,76,1,0,14,0,0,7,0,0,1,0,1,0,0,0,1,47,4,0,5,9,1,0,10,2,0,5,0,2,37,2,4,0,1,99,0,0,6,2,4,1,0,0,1,1,6,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0,0,100,5,13,1,92,11,7,38,0,2,3,0,1,0,1,5,1,2,1,0,75,28,2,12,10,8,2,38,2,2,9,2,3,22,26,27,12,3,180,1,0,8,2,6,3,1,2,3,4,11,21,25,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,1,0,8,0,2,1,20,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,6,5,0,2,1,0,0,1,2,0,0,1,0,21,0,1,0,0,26,0,0,3,0,0,0,0,0,1,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,2,0,11,3,2,1,16,3,0,10,0,0,1,0,0,0,2,1,0,0,0,1,20,2,1,1,3,4,0,5,0,1,2,0,1,4,3,4,0,0,40,0,0,2,0,0,0,0,0,0,2,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,3,0,6,0,0,1,3,0,0,2,0,0,5,0,0,0,0,1,0,0,0,1,4,4,0,0,1,0,0,3,0,0,0,0,2,3,1,1,0,0,10,0,0,0,0,1,2,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,98,13,1,5,33,1,0,14,1,1,5,0,2,0,8,0,0,0,1,0,28,42,2,5,8,8,1,10,7,0,6,0,2,7,42,14,1,0,90,0,1,7,1,7,10,0,1,2,0,7,35,15,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,3,0,2,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,1,0,0,0,2,0,0,0,1,0,2,1,1,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,5,3,1,42,21,10,14,31,2,0,22,0,1,11,0,3,0,0,2,0,0,0,0,26,29,4,16,16,3,0,7,5,0,9,2,5,15,15,5,2,0,83,1,1,12,1,4,11,1,2,9,2,5,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2,4,0,3,0,0,0,3,0,0,2,0,0,21,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,4,1,3,0,0,0,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,2,0,0,0,0,0,5,0,2,2,0,14,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,1,156,37,28,25,134,8,3,66,1,1,8,3,6,1,5,2,1,6,0,1,120,54,5,41,38,12,0,44,6,1,10,9,9,51,36,36,16,4,314,0,4,17,2,10,17,1,1,14,4,12,38,28,22,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,4,1,55,2,19,0,1,3,1,7,0,1,1,0,0,0,0,1,0,0,0,1,10,21,1,16,4,7,0,5,0,0,0,1,0,3,9,14,1,0,48,1,0,7,1,6,2,0,1,5,0,3,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,2,0,2,0,4,1,18,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,4,1,0,0,5,0,1,1,0,0,5,2,2,0,0,24,0,0,3,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,51,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,5,4,0,12,0,0,1,0,0,3,3,12,1,0,28,0,0,2,1,2,1,0,2,0,4,3,5,7,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,0,123,33,20,9,106,29,0,144,1,5,38,3,9,1,10,14,0,0,0,0,143,37,5,31,21,15,0,74,11,3,26,10,9,44,54,44,15,3,357,1,5,10,5,11,18,1,4,17,7,24,36,34,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6,4,1,2,0,0,1,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14,1,0,0,2,2,0,6,0,0,0,1,1,3,0,0,0,2,25,0,0,0,0,2,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,1,6,0,5,0,17,8,1,15,0,0,0,0,0,0,0,2,0,0,0,1,22,0,0,5,0,3,0,7,0,1,0,0,0,6,1,9,1,0,40,0,0,4,0,0,0,0,0,1,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2,2,0,13,1,5,3,13,2,0,7,0,0,3,0,0,0,1,3,0,0,1,0,21,5,0,4,3,1,0,9,0,0,1,1,0,0,2,3,2,0,43,0,0,1,0,1,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,3,0,135,17,13,6,65,9,0,63,1,3,19,0,7,0,11,4,0,0,0,1,82,49,2,20,15,6,1,35,3,1,10,2,5,21,65,25,12,0,219,1,1,13,6,5,9,0,2,7,4,9,36,26,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6,4,1,17,3,2,2,32,7,1,71,0,5,3,11,4,3,2,3,1,2,1,0,62,6,0,3,3,2,0,17,0,2,4,5,6,33,7,5,13,2,129,0,0,4,0,2,2,1,0,5,1,7,2,7,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,1,0,11,1,1,1,9,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,10,4,0,1,1,2,0,2,0,0,1,0,0,2,2,3,0,0,23,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,4,1,0,69,12,4,2,110,23,1,134,1,10,4,6,8,3,4,11,1,6,0,1,143,23,1,6,13,10,1,56,3,3,7,7,14,63,19,30,10,1,319,0,0,3,4,8,4,2,0,3,2,13,14,24,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,2,0,14,2,4,1,26,1,1,23,0,1,6,0,0,0,2,4,0,0,0,0,35,1,1,3,5,2,0,8,0,0,5,0,3,7,6,8,1,0,66,0,0,3,1,0,0,1,0,0,0,1,2,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,1,14,0,1,0,2,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,5,7,0,0,1,0,0,4,0,0,1,1,1,0,1,3,0,0,15,0,0,2,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,2,0,7,3,1,2,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,8,3,0,2,3,0,0,4,0,0,0,1,0,1,0,1,2,0,14,0,0,0,0,2,1,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,6,4,1,4,0,0,0,12,5,0,31,0,0,2,0,0,0,0,0,0,0,0,0,24,2,0,0,0,2,0,12,0,0,0,0,0,8,1,3,1,1,43,0,0,0,0,3,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,7,1,4,1,33,0,0,7,0,0,0,2,0,0,1,1,0,0,0,1,17,2,0,4,3,4,0,12,1,0,2,0,0,7,2,1,1,2,45,0,0,5,0,0,0,0,0,1,0,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,0,4,1,0,0,10,4,0,38,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,16,0,0,0,0,0,11,1,4,1,0,50,0,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,5,1,0,0,7,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,11,3,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,5,1,1,6,1,0,0,22,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,10,2,0,0,2,2,0,11,0,0,0,0,0,6,1,2,0,0,28,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,4,0,120,6,7,2,47,1,0,7,0,0,4,0,1,0,3,1,0,0,1,0,37,49,1,9,13,7,0,9,1,0,7,1,2,8,31,22,2,1,108,0,2,12,9,4,6,0,2,2,3,3,19,19,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,2,1,2,0,0,1,8,8,0,10,0,3,0,0,2,0,0,0,0,0,1,0,8,0,0,0,2,3,0,6,0,2,0,3,5,3,0,3,0,0,21,0,0,0,0,2,0,0,0,1,4,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,4,2,1,22,0,5,0,14,8,0,21,0,0,0,0,0,0,0,2,0,0,0,0,21,1,0,2,4,6,0,14,0,1,0,0,2,6,6,9,0,0,59,0,0,2,0,1,0,0,0,0,1,2,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,2,0,4,0,2,0,11,0,0,11,0,0,2,0,0,0,0,2,0,0,0,1,21,1,0,1,1,0,0,4,0,0,0,0,0,2,1,1,1,0,29,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,1,1,7,16,3,74,0,0,5,0,0,0,7,0,0,1,0,0,0,0,1,37,0,2,19,4,2,0,19,2,0,0,6,0,21,1,0,2,0,84,0,2,8,0,2,2,0,0,10,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,1,0,3,0,1,0,5,2,0,9,0,0,2,0,2,0,0,0,0,0,1,0,5,0,0,1,0,2,0,1,0,2,0,0,7,2,4,1,0,0,15,0,0,0,0,0,0,0,0,1,3,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,1,13,2,0,0,17,8,0,17,0,3,3,1,1,0,3,2,0,1,0,0,27,4,1,0,2,4,0,10,0,3,2,0,3,2,1,4,6,2,56,0,0,1,0,3,0,1,0,0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,2,1,32,1,0,0,15,5,0,26,0,0,3,0,4,0,3,2,0,0,0,0,13,9,0,0,1,2,0,13,1,0,2,0,6,8,11,24,1,0,53,0,0,2,0,1,0,0,0,0,2,4,6,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,1,0,19,13,4,5,22,0,0,11,1,1,4,0,0,0,0,2,0,0,0,1,18,10,2,9,5,3,0,8,9,0,1,1,2,8,4,3,0,0,48,1,1,4,0,2,16,1,0,0,0,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,19,1,0,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,9,0,0,0,1,0,6,0,0,1,0,0,1,4,1,2,0,13,0,0,1,0,1,2,0,1,0,0,1,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,0,10,9,2,1,5,0,0,5,0,1,1,2,1,0,0,2,0,0,1,0,7,9,0,8,2,0,0,0,1,0,1,1,0,6,2,3,0,0,24,0,0,2,0,0,3,0,1,1,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,0,42,1,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,14,8,0,2,5,3,0,7,0,0,1,0,0,1,4,4,0,1,29,0,0,1,1,5,1,0,0,1,0,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,5,1,1,6,1,0,0,13,3,0,25,0,2,1,0,0,0,0,0,0,0,0,0,27,2,0,0,1,2,0,8,0,0,0,0,2,3,1,1,4,0,40,0,0,0,0,3,0,1,0,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,1,1,5,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,1,2,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,2,0,3,1,0,1,0,1,6,0,0,1,1,26,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,81,46,45,16,82,2,0,48,0,0,10,10,0,0,1,4,0,0,0,0,73,30,4,69,24,4,0,25,6,0,8,11,5,42,21,22,1,0,215,1,4,23,4,9,17,1,0,16,3,10,14,19,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,1,1,154,10,12,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,15,56,3,16,12,5,0,10,5,0,6,0,1,6,23,19,6,1,76,1,1,12,5,5,11,1,2,4,1,12,27,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3,1,0,1,0,1,1,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,2,0,0,0,1,3,0,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,2,1,14,5,1,0,8,5,0,21,0,0,0,0,0,0,0,1,0,2,0,0,19,2,0,3,1,0,0,15,0,1,0,0,0,4,1,10,1,0,40,0,0,2,0,2,1,0,0,0,1,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,4,3,0,8,5,2,0,27,7,0,40,0,6,5,4,4,1,1,5,0,2,0,1,49,3,1,3,0,1,0,8,0,2,3,5,6,10,4,11,11,1,98,0,1,0,0,0,2,1,1,1,1,5,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,2,1,5,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,1,0,0,2,0,0,2,0,9,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,13,3,7,3,36,5,0,17,0,0,0,0,1,0,0,2,0,0,1,0,28,3,0,9,2,5,0,16,1,0,2,1,0,8,3,9,1,0,73,0,0,5,0,3,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,0,82,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,9,36,0,3,11,1,0,11,0,0,2,0,0,2,6,7,1,0,36,0,1,7,2,3,5,0,1,0,1,4,17,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,3,0,14,3,3,3,31,5,0,36,0,1,1,0,3,2,2,2,0,1,0,1,46,2,2,3,4,3,0,9,0,1,1,1,3,18,6,8,1,0,85,0,0,2,0,0,1,2,0,0,0,3,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,5,2,1,80,2,3,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,24,1,4,8,1,0,10,0,0,2,0,2,5,15,15,1,0,34,0,0,4,3,1,2,0,0,4,3,3,15,18,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,3,1,7,2,0,1,11,0,0,8,0,0,2,0,0,0,0,4,0,0,0,0,18,0,1,0,2,4,0,3,0,0,0,0,0,2,3,1,1,0,27,0,0,0,0,2,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4,4,0,5,1,2,1,14,0,0,11,0,0,0,2,1,2,0,0,0,0,1,0,2,2,0,2,1,0,0,5,1,0,1,1,0,23,0,2,0,0,21,0,0,2,0,0,0,0,0,1,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,5,4,0,10,2,2,0,15,7,0,36,0,4,4,4,2,0,2,7,0,2,1,0,43,2,0,3,0,2,0,6,0,3,0,1,3,12,2,10,9,2,83,0,0,0,0,2,1,0,0,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
